,Jahr,Wahlart,Wahlbezirk,Stadtteil zus.,Stadtraum,Stadtbezirk mit zugeordneten Ortschaften,Wahl-Form,Wahlberechtigte,Wahlberechtigte mit WS,W_hler,W_hler mit WS,Stimmen gôltig,Stimmen CDU,Stimmen SPD,Stimmen Die Linke,Stimmen Grône,Stimmen FDP,Stimmen Rechte Parteien,Stimmen AfD,Stimmen Piraten,Stimmen sonstiger Parteien,Stimmen ungôltig
231,2017,Bundestagswahl,54100,54 Striesen-West,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1716,485,963,3,950,230,129,156,96,96,1,178,14,50,13
232,2017,Bundestagswahl,54200,54 Striesen-West,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1286,327,756,3,747,152,79,131,102,92,7,121,11,52,9
233,2017,Bundestagswahl,54300,54 Striesen-West,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1341,361,729,0,712,171,104,121,35,75,3,161,5,37,17
234,2017,Bundestagswahl,54400,54 Striesen-West,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1502,419,853,2,843,228,86,127,47,93,7,205,2,48,10
235,2017,Bundestagswahl,54501,54 Striesen-West,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1497,404,884,4,878,253,98,122,67,97,4,186,5,46,6
236,2017,Bundestagswahl,54502,54 Striesen-West,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1573,389,963,0,956,258,110,135,73,126,5,190,6,53,7
237,2017,Bundestagswahl,54600,54 Striesen-West,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1640,422,906,0,884,206,107,161,72,76,8,206,4,44,22
238,2017,Bundestagswahl,55001,55 Tolkewitz/Seidnitz-Nord,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Brief,0,0,935,935,931,271,97,168,64,75,2,189,5,60,4
239,2017,Bundestagswahl,55002,55 Tolkewitz/Seidnitz-Nord,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Brief,0,0,978,978,974,241,135,166,60,101,5,203,6,57,4
240,2017,Bundestagswahl,55101,55 Tolkewitz/Seidnitz-Nord,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Urne,1128,275,650,6,648,147,53,97,52,62,8,182,4,43,2
241,2017,Bundestagswahl,55102,55 Tolkewitz/Seidnitz-Nord,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Urne,1117,262,698,1,693,134,62,126,78,65,5,183,4,36,5
242,2017,Bundestagswahl,55200,55 Tolkewitz/Seidnitz-Nord,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Urne,1053,278,593,3,587,131,64,97,33,51,8,166,3,34,6
243,2017,Bundestagswahl,55300,55 Tolkewitz/Seidnitz-Nord,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Urne,1581,383,867,3,855,219,90,129,30,81,13,252,0,41,12
244,2017,Bundestagswahl,55400,55 Tolkewitz/Seidnitz-Nord,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Urne,1065,173,577,0,566,112,61,104,6,34,5,209,6,29,11
245,2017,Bundestagswahl,55600,55 Tolkewitz/Seidnitz-Nord,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Urne,1671,341,888,1,877,187,91,145,42,108,11,236,13,44,11
246,2017,Bundestagswahl,55800,55 Tolkewitz/Seidnitz-Nord,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Urne,1455,301,806,3,795,184,82,119,40,90,9,221,6,44,11
247,2017,Bundestagswahl,56001,56 Seidnitz/Dobritz,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Brief,0,0,1166,1166,1158,336,114,196,49,121,8,260,8,66,8
248,2017,Bundestagswahl,56002,56 Seidnitz/Dobritz,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Brief,0,0,989,989,984,265,96,183,58,95,7,213,8,59,5
249,2017,Bundestagswahl,56100,56 Seidnitz/Dobritz,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Urne,1548,387,800,3,791,148,86,121,30,90,13,254,5,44,9
250,2017,Bundestagswahl,56200,56 Seidnitz/Dobritz,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Urne,858,118,466,0,454,76,52,74,11,42,6,157,5,31,12
251,2017,Bundestagswahl,56300,56 Seidnitz/Dobritz,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Urne,1334,242,797,1,787,182,80,137,37,70,12,226,1,42,10
252,2017,Bundestagswahl,56401,56 Seidnitz/Dobritz,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Urne,738,170,430,2,425,80,33,58,28,53,4,144,4,21,5
253,2017,Bundestagswahl,56402,56 Seidnitz/Dobritz,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Urne,1525,297,940,0,931,212,87,149,42,90,7,297,5,42,9
254,2017,Bundestagswahl,56501,56 Seidnitz/Dobritz,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Urne,876,156,502,0,493,112,32,91,24,38,7,164,3,22,9
255,2017,Bundestagswahl,56502,56 Seidnitz/Dobritz,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Urne,1427,271,866,2,847,197,85,125,33,87,9,264,3,44,19
256,2017,Bundestagswahl,56600,56 Seidnitz/Dobritz,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Urne,989,225,496,0,489,115,41,62,21,50,4,162,2,32,7
257,2017,Bundestagswahl,56800,56 Seidnitz/Dobritz,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Urne,853,171,494,2,490,118,57,95,19,28,6,142,3,22,4
258,2017,Bundestagswahl,56900,56 Seidnitz/Dobritz,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Urne,995,201,564,0,560,123,58,128,14,40,4,152,5,36,4
259,2017,Bundestagswahl,57001,57 Gruna,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Brief,0,0,973,973,972,269,107,195,89,80,6,155,8,63,1
260,2017,Bundestagswahl,57002,57 Gruna,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Brief,0,0,832,832,827,271,103,140,59,83,2,132,2,35,5
261,2017,Bundestagswahl,57003,57 Gruna,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Brief,0,0,927,927,923,273,76,155,84,109,7,157,5,57,4
262,2017,Bundestagswahl,57100,57 Gruna,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Urne,1340,357,636,0,622,159,31,123,46,58,2,161,9,33,14
263,2017,Bundestagswahl,57200,57 Gruna,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Urne,1539,393,852,5,847,165,95,173,72,75,7,202,2,56,5
264,2017,Bundestagswahl,57301,57 Gruna,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Urne,909,182,563,1,560,130,62,91,34,60,4,149,9,21,3
265,2017,Bundestagswahl,57302,57 Gruna,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Urne,767,197,485,2,478,91,54,96,27,63,3,125,0,19,7
266,2017,Bundestagswahl,57400,57 Gruna,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Urne,1234,260,754,0,745,162,77,135,60,55,3,208,8,37,9
267,2017,Bundestagswahl,57500,57 Gruna,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Urne,1287,351,686,0,678,127,60,164,41,56,5,182,4,39,8
268,2017,Bundestagswahl,57600,57 Gruna,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Urne,1289,288,720,3,714,153,81,135,35,78,3,184,3,42,6
269,2017,Bundestagswahl,57700,57 Gruna,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Urne,927,321,466,3,464,101,43,76,51,38,2,122,2,29,2
270,2017,Bundestagswahl,57800,57 Gruna,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Urne,1397,476,703,0,698,188,65,104,49,94,1,167,3,27,5
271,2017,Bundestagswahl,61001,61 Leuben,10 StB Leuben,StB 6 Leuben,Wahlbezirk_Brief,0,0,911,911,896,255,86,147,34,87,2,224,5,56,15
272,2017,Bundestagswahl,61002,61 Leuben,10 StB Leuben,StB 6 Leuben,Wahlbezirk_Brief,0,0,665,665,661,192,58,129,22,41,22,156,5,36,4
273,2017,Bundestagswahl,61100,61 Leuben,10 StB Leuben,StB 6 Leuben,Wahlbezirk_Urne,926,146,546,0,536,150,66,101,16,47,3,128,2,23,10
274,2017,Bundestagswahl,61200,61 Leuben,10 StB Leuben,StB 6 Leuben,Wahlbezirk_Urne,1043,198,621,2,617,166,39,69,38,59,11,195,6,34,4
275,2017,Bundestagswahl,61300,61 Leuben,10 StB Leuben,StB 6 Leuben,Wahlbezirk_Urne,1628,249,920,2,904,237,75,171,35,82,7,254,8,35,16
276,2017,Bundestagswahl,61400,61 Leuben,10 StB Leuben,StB 6 Leuben,Wahlbezirk_Urne,997,125,592,2,589,123,58,68,31,46,13,211,3,36,3
277,2017,Bundestagswahl,61500,61 Leuben,10 StB Leuben,StB 6 Leuben,Wahlbezirk_Urne,1276,217,719,0,710,169,76,128,27,59,13,210,4,24,9
278,2017,Bundestagswahl,61600,61 Leuben,10 StB Leuben,StB 6 Leuben,Wahlbezirk_Urne,1058,189,594,4,577,126,55,119,25,52,7,163,3,27,17
279,2017,Bundestagswahl,61700,61 Leuben,10 StB Leuben,StB 6 Leuben,Wahlbezirk_Urne,1056,175,524,1,517,88,64,97,15,35,10,181,1,26,7
280,2017,Bundestagswahl,61800,61 Leuben,10 StB Leuben,StB 6 Leuben,Wahlbezirk_Urne,1819,325,872,1,856,137,93,164,25,54,22,296,10,55,16
281,2017,Bundestagswahl,62001,62 Laubegast,10 StB Leuben,StB 6 Leuben,Wahlbezirk_Brief,0,0,542,542,537,159,50,106,31,54,6,98,1,32,5
282,2017,Bundestagswahl,62002,62 Laubegast,10 StB Leuben,StB 6 Leuben,Wahlbezirk_Brief,0,0,697,697,691,200,76,109,71,81,5,113,4,32,6
283,2017,Bundestagswahl,62003,62 Laubegast,10 StB Leuben,StB 6 Leuben,Wahlbezirk_Brief,0,0,898,898,895,245,93,130,59,105,3,206,3,51,3
284,2017,Bundestagswahl,62101,62 Laubegast,10 StB Leuben,StB 6 Leuben,Wahlbezirk_Urne,705,134,435,0,431,81,43,75,26,52,3,123,2,26,4
285,2017,Bundestagswahl,62102,62 Laubegast,10 StB Leuben,StB 6 Leuben,Wahlbezirk_Urne,966,215,596,2,594,141,51,76,37,91,4,158,6,30,2
286,2017,Bundestagswahl,62200,62 Laubegast,10 StB Leuben,StB 6 Leuben,Wahlbezirk_Urne,1178,214,753,2,740,166,66,123,35,67,9,246,4,24,13
287,2017,Bundestagswahl,62301,62 Laubegast,10 StB Leuben,StB 6 Leuben,Wahlbezirk_Urne,947,167,579,2,575,127,53,88,24,63,6,187,1,26,4
288,2017,Bundestagswahl,62302,62 Laubegast,10 StB Leuben,StB 6 Leuben,Wahlbezirk_Urne,1041,234,634,0,626,188,56,84,23,73,5,180,1,16,8
289,2017,Bundestagswahl,62400,62 Laubegast,10 StB Leuben,StB 6 Leuben,Wahlbezirk_Urne,1351,319,812,3,804,168,73,122,82,81,7,229,5,37,8
290,2017,Bundestagswahl,62501,62 Laubegast,10 StB Leuben,StB 6 Leuben,Wahlbezirk_Urne,1264,292,780,3,774,192,66,103,35,99,2,247,2,28,6
291,2017,Bundestagswahl,62502,62 Laubegast,10 StB Leuben,StB 6 Leuben,Wahlbezirk_Urne,1160,294,669,3,662,130,56,112,25,69,9,230,0,31,7
292,2017,Bundestagswahl,62600,62 Laubegast,10 StB Leuben,StB 6 Leuben,Wahlbezirk_Urne,1528,341,956,3,950,189,93,155,69,58,10,345,7,24,6
293,2017,Bundestagswahl,63001,63 Kleinzschachwitz,10 StB Leuben,StB 6 Leuben,Wahlbezirk_Brief,0,0,962,962,954,321,82,102,100,142,3,175,1,28,8
294,2017,Bundestagswahl,63002,63 Kleinzschachwitz,10 StB Leuben,StB 6 Leuben,Wahlbezirk_Brief,0,0,631,631,629,196,55,99,36,58,3,144,3,35,2
295,2017,Bundestagswahl,63101,63 Kleinzschachwitz,10 StB Leuben,StB 6 Leuben,Wahlbezirk_Urne,951,233,558,1,549,143,41,76,36,82,6,146,2,17,9
296,2017,Bundestagswahl,63102,63 Kleinzschachwitz,10 StB Leuben,StB 6 Leuben,Wahlbezirk_Urne,952,268,564,1,562,139,42,69,40,52,2,188,1,29,2
297,2017,Bundestagswahl,63200,63 Kleinzschachwitz,10 StB Leuben,StB 6 Leuben,Wahlbezirk_Urne,987,227,639,3,633,174,46,70,65,75,5,176,3,19,6
298,2017,Bundestagswahl,63301,63 Kleinzschachwitz,10 StB Leuben,StB 6 Leuben,Wahlbezirk_Urne,1214,265,784,0,779,202,61,91,56,85,3,246,3,32,5
299,2017,Bundestagswahl,63302,63 Kleinzschachwitz,10 StB Leuben,StB 6 Leuben,Wahlbezirk_Urne,891,161,627,0,622,150,46,66,37,71,4,210,3,35,5
300,2017,Bundestagswahl,63401,63 Kleinzschachwitz,10 StB Leuben,StB 6 Leuben,Wahlbezirk_Urne,952,274,575,2,572,175,45,59,31,74,1,173,1,13,3
301,2017,Bundestagswahl,63402,63 Kleinzschachwitz,10 StB Leuben,StB 6 Leuben,Wahlbezirk_Urne,1064,222,710,1,706,168,60,78,25,95,3,246,1,30,4
302,2017,Bundestagswahl,64000,64 Gro_zschachwitz,10 StB Leuben,StB 6 Leuben,Wahlbezirk_Brief,0,0,804,804,796,196,77,136,39,93,7,189,7,52,8
303,2017,Bundestagswahl,64100,64 Gro_zschachwitz,10 StB Leuben,StB 6 Leuben,Wahlbezirk_Urne,1147,164,705,0,693,161,40,82,33,85,7,240,3,42,12
304,2017,Bundestagswahl,64200,64 Gro_zschachwitz,10 StB Leuben,StB 6 Leuben,Wahlbezirk_Urne,901,161,519,0,511,88,61,81,11,37,8,196,8,21,8
305,2017,Bundestagswahl,64300,64 Gro_zschachwitz,10 StB Leuben,StB 6 Leuben,Wahlbezirk_Urne,862,126,523,2,516,100,56,86,19,42,11,182,4,16,7
306,2017,Bundestagswahl,64400,64 Gro_zschachwitz,10 StB Leuben,StB 6 Leuben,Wahlbezirk_Urne,934,154,568,0,562,120,56,113,30,33,3,172,7,28,6
307,2017,Bundestagswahl,64500,64 Gro_zschachwitz,10 StB Leuben,StB 6 Leuben,Wahlbezirk_Urne,1337,238,763,1,749,211,67,101,42,54,13,227,8,26,14
308,2017,Bundestagswahl,71000,71 Prohlis-Nord,"11 Prohlis, Reick (mit Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Brief,0,0,685,685,677,171,69,123,29,58,13,164,5,45,8
309,2017,Bundestagswahl,71100,71 Prohlis-Nord,"11 Prohlis, Reick (mit Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Urne,934,162,591,0,585,151,50,96,19,50,10,176,4,29,6
310,2017,Bundestagswahl,71200,71 Prohlis-Nord,"11 Prohlis, Reick (mit Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Urne,1616,234,814,1,788,153,78,142,18,42,17,293,6,39,26
311,2017,Bundestagswahl,71400,71 Prohlis-Nord,"11 Prohlis, Reick (mit Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Urne,970,135,536,0,531,104,57,112,8,23,9,190,0,28,5
312,2017,Bundestagswahl,71500,71 Prohlis-Nord,"11 Prohlis, Reick (mit Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Urne,1141,188,542,0,530,123,53,90,6,26,14,186,4,28,12
313,2017,Bundestagswahl,72000,72 Prohlis-Sôd,"11 Prohlis, Reick (mit Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Brief,0,0,810,810,802,202,87,179,25,59,12,191,4,43,8
314,2017,Bundestagswahl,72100,72 Prohlis-Sôd,"11 Prohlis, Reick (mit Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Urne,1082,99,531,0,521,110,58,105,10,21,13,183,6,15,10
315,2017,Bundestagswahl,72200,72 Prohlis-Sôd,"11 Prohlis, Reick (mit Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Urne,954,102,407,0,400,56,48,87,10,21,19,149,0,10,7
316,2017,Bundestagswahl,72300,72 Prohlis-Sôd,"11 Prohlis, Reick (mit Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Urne,1385,166,661,0,640,106,68,116,17,35,15,246,8,29,21
317,2017,Bundestagswahl,72500,72 Prohlis-Sôd,"11 Prohlis, Reick (mit Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Urne,1378,193,688,1,675,149,67,96,10,47,21,259,3,23,13
318,2017,Bundestagswahl,72700,72 Prohlis-Sôd,"11 Prohlis, Reick (mit Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Urne,1804,283,824,1,808,150,69,197,27,50,15,252,5,43,16
319,2017,Bundestagswahl,73000,73 Niedersedlitz,"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Brief,0,0,996,996,995,292,96,147,53,125,3,226,9,44,1
320,2017,Bundestagswahl,73101,73 Niedersedlitz,"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Urne,1219,243,812,1,805,176,61,105,32,121,11,256,1,42,7
321,2017,Bundestagswahl,73102,73 Niedersedlitz,"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Urne,1481,327,943,3,932,196,77,152,33,104,15,299,8,48,11
322,2017,Bundestagswahl,73200,73 Niedersedlitz,"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Urne,1104,242,696,4,689,159,65,73,36,90,10,228,3,25,7
323,2017,Bundestagswahl,73300,73 Niedersedlitz,"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Urne,892,221,542,1,540,122,44,76,17,53,2,211,1,14,2
324,2017,Bundestagswahl,74000,74 Lockwitz,"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Brief,0,0,1069,1069,1058,347,104,160,64,127,9,208,5,34,11
325,2017,Bundestagswahl,74100,74 Lockwitz,"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Urne,715,121,441,0,434,97,30,41,15,58,7,173,4,9,7
326,2017,Bundestagswahl,74201,74 Lockwitz,"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Urne,1196,274,791,4,782,199,63,94,34,92,6,266,4,24,9
327,2017,Bundestagswahl,74202,74 Lockwitz,"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Urne,832,149,566,0,559,151,50,55,32,65,5,177,1,23,7
328,2017,Bundestagswahl,74301,74 Lockwitz,"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Urne,1378,290,884,0,870,220,71,102,46,100,9,276,2,44,14
329,2017,Bundestagswahl,74302,74 Lockwitz,"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Urne,1220,265,783,1,775,188,52,109,33,96,5,249,3,40,8
330,2017,Bundestagswahl,75001,75 Leubnitz-Neuostra,"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Brief,0,0,856,856,853,269,74,123,59,94,5,174,2,53,3
331,2017,Bundestagswahl,75002,75 Leubnitz-Neuostra,"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Brief,0,0,873,873,865,241,114,142,81,80,4,155,2,46,8
332,2017,Bundestagswahl,75003,75 Leubnitz-Neuostra,"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Brief,0,0,1076,1076,1074,289,114,183,75,130,5,209,5,64,2
333,2017,Bundestagswahl,75100,75 Leubnitz-Neuostra,"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Urne,1051,262,654,2,654,150,63,122,23,84,5,186,3,18,0
334,2017,Bundestagswahl,75201,75 Leubnitz-Neuostra,"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Urne,1025,297,629,2,618,180,61,88,47,76,0,146,0,20,11
335,2017,Bundestagswahl,75202,75 Leubnitz-Neuostra,"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Urne,1252,317,707,0,695,197,70,95,33,76,3,200,3,18,12
336,2017,Bundestagswahl,75300,75 Leubnitz-Neuostra,"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Urne,834,100,323,1,319,45,38,76,11,9,6,121,1,12,4
337,2017,Bundestagswahl,75500,75 Leubnitz-Neuostra,"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Urne,1032,259,647,1,644,161,53,78,57,70,4,171,0,50,3
338,2017,Bundestagswahl,75600,75 Leubnitz-Neuostra,"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Urne,1110,288,638,2,634,124,70,97,32,78,8,196,0,29,4
339,2017,Bundestagswahl,75700,75 Leubnitz-Neuostra,"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Urne,1224,258,712,0,702,158,71,119,36,45,12,218,4,39,10
340,2017,Bundestagswahl,75800,75 Leubnitz-Neuostra,"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Urne,1348,299,775,4,762,187,76,147,27,67,4,206,7,41,13
341,2017,Bundestagswahl,75901,75 Leubnitz-Neuostra,"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Urne,753,234,422,3,416,106,44,64,22,58,0,99,3,20,6
342,2017,Bundestagswahl,75902,75 Leubnitz-Neuostra,"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Urne,985,310,550,1,545,136,53,75,49,72,6,125,5,24,5
343,2017,Bundestagswahl,75903,75 Leubnitz-Neuostra,"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Urne,924,277,515,2,509,108,49,63,32,80,5,148,1,23,6
344,2017,Bundestagswahl,76001,76 Strehlen,"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Brief,0,0,1022,1022,1018,224,118,139,189,124,1,129,9,85,4
345,2017,Bundestagswahl,76011,76 Strehlen,"11 Prohlis, Reick (mit Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Brief,0,0,233,233,231,63,29,38,19,24,0,43,2,14,2
346,2017,Bundestagswahl,76012,76 Strehlen,"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Brief,0,0,618,618,613,167,76,100,51,62,1,115,4,36,5
347,2017,Bundestagswahl,76100,76 Strehlen,"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Urne,1350,443,693,2,690,165,86,130,82,88,1,88,2,48,3
348,2017,Bundestagswahl,76200,76 Strehlen,"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Urne,1308,333,765,4,761,196,52,144,90,83,6,139,7,44,4
349,2017,Bundestagswahl,76300,76 Strehlen,"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Urne,1153,305,670,3,668,116,86,144,107,44,7,114,7,43,2
350,2017,Bundestagswahl,76400,76 Strehlen,"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Urne,542,153,291,2,288,69,44,60,12,31,0,62,2,8,3
351,2017,Bundestagswahl,76500,76 Strehlen,"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Urne,1507,443,790,2,785,194,69,144,58,83,12,178,11,36,5
352,2017,Bundestagswahl,76600,76 Strehlen,"11 Prohlis, Reick (mit Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Urne,1172,209,562,1,554,97,37,133,24,45,9,179,3,27,8
353,2017,Bundestagswahl,76700,76 Strehlen,"11 Prohlis, Reick (mit Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Urne,1019,82,397,5,390,41,41,82,18,14,17,144,5,28,7
354,2017,Bundestagswahl,77000,77 Reick,"11 Prohlis, Reick (mit Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Brief,0,0,836,836,826,229,86,160,23,84,3,181,3,57,10
355,2017,Bundestagswahl,77100,77 Reick,"11 Prohlis, Reick (mit Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Urne,1357,307,723,0,715,129,75,109,21,73,7,253,3,45,8
356,2017,Bundestagswahl,77200,77 Reick,"11 Prohlis, Reick (mit Sternh_user, Am Koitschgraben)",StB 7 Prohlis,Wahlbezirk_Urne,1670,412,868,0,860,209,97,129,33,94,7,249,6,36,8
