,Jahr,Wahlart,Wahlbezirk,Stadtteil zus.,Stadtraum,Stadtbezirk mit zugeordneten Ortschaften,Wahl-Form,Wahlberechtigte,Wahlberechtigte mit WS,W_hler,W_hler mit WS,Stimmen gôltig,Stimmen CDU,Stimmen SPD,Stimmen Die Linke,Stimmen Grône,Stimmen FDP,Stimmen Rechte Parteien,Stimmen AfD,Stimmen Piraten,Stimmen sonstiger Parteien,Stimmen ungôltig
406,2009,Bundestagswahl,92200,92 L_btau-Nord,"15 Cotta, L_btau, Nau_litz, D_lzschen",StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Urne,1353,194,644,2,638,177,91,114,89,134,19,0,0,14,6
407,2009,Bundestagswahl,92300,92 L_btau-Nord,"15 Cotta, L_btau, Nau_litz, D_lzschen",StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Urne,1454,225,734,0,729,223,96,155,122,103,21,0,0,9,5
408,2009,Bundestagswahl,92400,92 L_btau-Nord,"15 Cotta, L_btau, Nau_litz, D_lzschen",StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Urne,833,123,426,2,416,109,56,102,62,66,15,0,0,6,10
409,2009,Bundestagswahl,92500,92 L_btau-Nord,"15 Cotta, L_btau, Nau_litz, D_lzschen",StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Urne,1170,134,544,0,536,151,84,119,65,86,25,0,0,6,8
410,2009,Bundestagswahl,93001,93 L_btau-Sôd,"15 Cotta, L_btau, Nau_litz, D_lzschen",StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Brief,0,0,710,710,705,198,121,90,161,118,10,0,0,7,5
411,2009,Bundestagswahl,93002,93 L_btau-Sôd,"15 Cotta, L_btau, Nau_litz, D_lzschen",StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Brief,0,0,591,591,588,184,104,109,92,81,9,0,0,9,3
412,2009,Bundestagswahl,93101,93 L_btau-Sôd,"15 Cotta, L_btau, Nau_litz, D_lzschen",StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Urne,1076,146,550,0,545,140,70,103,84,114,28,0,0,6,5
413,2009,Bundestagswahl,93102,93 L_btau-Sôd,"15 Cotta, L_btau, Nau_litz, D_lzschen",StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Urne,1073,174,502,1,498,137,66,107,91,77,16,0,0,4,4
414,2009,Bundestagswahl,93200,93 L_btau-Sôd,"15 Cotta, L_btau, Nau_litz, D_lzschen",StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Urne,1588,241,789,0,782,228,100,134,140,153,18,0,0,9,7
415,2009,Bundestagswahl,93300,93 L_btau-Sôd,"15 Cotta, L_btau, Nau_litz, D_lzschen",StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Urne,916,173,399,0,397,124,66,75,57,59,12,0,0,4,2
416,2009,Bundestagswahl,93400,93 L_btau-Sôd,"15 Cotta, L_btau, Nau_litz, D_lzschen",StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Urne,969,139,513,1,504,150,72,128,60,78,11,0,0,5,9
417,2009,Bundestagswahl,93500,93 L_btau-Sôd,"15 Cotta, L_btau, Nau_litz, D_lzschen",StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Urne,1304,219,640,2,630,190,88,133,83,103,22,0,0,11,10
418,2009,Bundestagswahl,93600,93 L_btau-Sôd,"15 Cotta, L_btau, Nau_litz, D_lzschen",StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Urne,1403,250,641,1,633,185,88,141,100,89,21,0,0,9,8
419,2009,Bundestagswahl,94000,94 Nau_litz,"15 Cotta, L_btau, Nau_litz, D_lzschen",StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Brief,0,0,1006,1006,1000,370,138,217,126,125,13,0,0,11,6
420,2009,Bundestagswahl,94101,94 Nau_litz,"15 Cotta, L_btau, Nau_litz, D_lzschen",StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Urne,902,105,422,0,409,145,54,79,48,57,16,0,0,10,13
421,2009,Bundestagswahl,94102,94 Nau_litz,"15 Cotta, L_btau, Nau_litz, D_lzschen",StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Urne,1025,116,472,1,459,168,71,104,25,66,18,0,0,7,13
422,2009,Bundestagswahl,94200,94 Nau_litz,"15 Cotta, L_btau, Nau_litz, D_lzschen",StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Urne,1249,148,670,1,662,259,85,137,62,87,28,0,0,4,8
423,2009,Bundestagswahl,94400,94 Nau_litz,"15 Cotta, L_btau, Nau_litz, D_lzschen",StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Urne,1148,231,595,0,588,221,74,127,51,100,12,0,0,3,7
424,2009,Bundestagswahl,94501,94 Nau_litz,"15 Cotta, L_btau, Nau_litz, D_lzschen",StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Urne,922,161,582,0,579,217,109,96,55,81,11,0,0,10,3
425,2009,Bundestagswahl,94502,94 Nau_litz,"15 Cotta, L_btau, Nau_litz, D_lzschen",StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Urne,907,114,585,0,580,225,84,96,63,101,8,0,0,3,5
426,2009,Bundestagswahl,94600,94 Nau_litz,"15 Cotta, L_btau, Nau_litz, D_lzschen",StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Urne,1385,167,777,1,765,252,127,141,82,127,22,0,0,14,12
427,2009,Bundestagswahl,95000,95 Gorbitz-Sôd,16 Gorbitz,StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Brief,0,0,622,622,616,196,77,194,51,65,21,0,0,12,6
428,2009,Bundestagswahl,95100,95 Gorbitz-Sôd,16 Gorbitz,StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Urne,986,48,378,0,369,95,49,130,19,35,32,0,0,9,9
429,2009,Bundestagswahl,95200,95 Gorbitz-Sôd,16 Gorbitz,StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Urne,1260,94,474,0,461,140,64,149,18,43,36,0,0,11,13
430,2009,Bundestagswahl,95300,95 Gorbitz-Sôd,16 Gorbitz,StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Urne,1035,111,406,0,398,96,49,136,21,55,30,0,0,11,8
431,2009,Bundestagswahl,95400,95 Gorbitz-Sôd,16 Gorbitz,StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Urne,966,101,427,0,417,119,72,128,21,50,16,0,0,11,10
432,2009,Bundestagswahl,95500,95 Gorbitz-Sôd,16 Gorbitz,StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Urne,1426,165,745,0,736,258,95,172,52,103,42,0,0,14,9
433,2009,Bundestagswahl,95600,95 Gorbitz-Sôd,16 Gorbitz,StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Urne,1239,120,576,0,571,184,76,182,38,54,28,0,0,9,5
434,2009,Bundestagswahl,96000,96 Gorbitz-Ost,16 Gorbitz,StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Brief,0,0,528,528,517,164,75,140,61,64,7,0,0,6,11
435,2009,Bundestagswahl,96100,96 Gorbitz-Ost,16 Gorbitz,StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Urne,1529,213,674,0,666,184,81,221,36,85,45,0,0,14,8
436,2009,Bundestagswahl,96300,96 Gorbitz-Ost,16 Gorbitz,StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Urne,1306,116,580,1,576,173,91,154,33,74,31,0,0,20,4
437,2009,Bundestagswahl,96400,96 Gorbitz-Ost,16 Gorbitz,StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Urne,1522,147,602,0,585,149,71,187,51,80,33,0,0,14,17
438,2009,Bundestagswahl,96500,96 Gorbitz-Ost,16 Gorbitz,StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Urne,763,64,336,1,327,84,47,104,26,47,16,0,0,3,9
439,2009,Bundestagswahl,97000,97 Gorbitz-Nord/Neu-Omsewitz,16 Gorbitz,StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Brief,0,0,494,494,491,145,79,126,55,45,29,0,0,12,3
440,2009,Bundestagswahl,97100,97 Gorbitz-Nord/Neu-Omsewitz,16 Gorbitz,StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Urne,1566,145,746,0,735,206,96,210,53,106,48,0,0,16,11
441,2009,Bundestagswahl,97300,97 Gorbitz-Nord/Neu-Omsewitz,16 Gorbitz,StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Urne,1268,117,601,0,586,163,78,193,25,79,36,0,0,12,15
442,2009,Bundestagswahl,97500,97 Gorbitz-Nord/Neu-Omsewitz,16 Gorbitz,StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Urne,1506,165,635,0,618,168,80,187,56,85,32,0,0,10,17
443,2009,Bundestagswahl,97700,97 Gorbitz-Nord/Neu-Omsewitz,16 Gorbitz,StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Urne,798,79,398,0,392,127,67,92,23,50,25,0,0,8,6
444,2009,Bundestagswahl,98001,98 Briesnitz,17 Briesnitz und westliche OS,StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Brief,0,0,520,520,519,220,70,101,52,62,9,0,0,5,1
445,2009,Bundestagswahl,98002,98 Briesnitz,17 Briesnitz und westliche OS,StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Brief,0,0,703,703,693,287,95,137,64,80,22,0,0,8,10
446,2009,Bundestagswahl,98100,98 Briesnitz,17 Briesnitz und westliche OS,StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Urne,1417,148,815,2,804,306,95,129,72,145,44,0,0,13,11
447,2009,Bundestagswahl,98200,98 Briesnitz,17 Briesnitz und westliche OS,StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Urne,1479,204,821,0,804,309,108,165,52,127,33,0,0,10,17
448,2009,Bundestagswahl,98300,98 Briesnitz,17 Briesnitz und westliche OS,StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Urne,1374,182,798,0,778,322,106,150,60,108,25,0,0,7,20
449,2009,Bundestagswahl,98401,98 Briesnitz,17 Briesnitz und westliche OS,StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Urne,982,128,514,0,500,161,79,99,52,75,24,0,0,10,14
450,2009,Bundestagswahl,98402,98 Briesnitz,17 Briesnitz und westliche OS,StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Urne,922,118,430,1,428,153,39,92,32,80,14,0,0,18,2
451,2009,Bundestagswahl,98500,98 Briesnitz,17 Briesnitz und westliche OS,StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Urne,1347,266,693,0,689,289,82,107,83,98,20,0,0,10,4
452,2009,Bundestagswahl,98600,98 Briesnitz,17 Briesnitz und westliche OS,StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Urne,1304,203,714,0,705,253,114,109,75,112,29,0,0,13,9
453,2009,Bundestagswahl,99010,99 Altfranken/Gompitz,17 Briesnitz und westliche OS,StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Brief,0,0,470,470,470,208,69,76,36,66,14,0,0,1,0
454,2009,Bundestagswahl,99110,99 Altfranken/Gompitz,17 Briesnitz und westliche OS,StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Urne,1431,206,890,0,879,367,98,135,78,162,26,0,0,13,11
455,2009,Bundestagswahl,99310,99 Altfranken/Gompitz,17 Briesnitz und westliche OS,StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Urne,1171,152,699,0,694,303,86,137,35,103,23,0,0,7,5
456,2009,Bundestagswahl,99810,99 Altfranken/Gompitz,17 Briesnitz und westliche OS,StB 9 Cotta/westliche Ortschaften,Wahlbezirk_Urne,950,117,626,0,619,279,85,100,21,111,14,0,0,9,7
457,2009,Europawahl,1000,01 Innere Altstadt,01 StB Altstadt ohne Johannstadt,StB 0 Altstadt,Wahlbezirk_Brief,0,0,149,149,146,36,21,34,23,17,3,0,0,12,3
458,2009,Europawahl,1100,01 Innere Altstadt,01 StB Altstadt ohne Johannstadt,StB 0 Altstadt,Wahlbezirk_Urne,1304,163,515,0,504,125,82,117,64,56,9,0,0,51,11
459,2009,Europawahl,2000,02 Pirnaische Vorstadt,01 StB Altstadt ohne Johannstadt,StB 0 Altstadt,Wahlbezirk_Brief,0,0,580,580,573,217,59,149,46,35,6,0,0,61,7
460,2009,Europawahl,2100,02 Pirnaische Vorstadt,01 StB Altstadt ohne Johannstadt,StB 0 Altstadt,Wahlbezirk_Urne,1522,187,540,0,527,127,83,137,62,41,12,0,0,65,13
461,2009,Europawahl,2200,02 Pirnaische Vorstadt,01 StB Altstadt ohne Johannstadt,StB 0 Altstadt,Wahlbezirk_Urne,1264,100,445,0,431,136,58,90,39,41,18,0,0,49,14
462,2009,Europawahl,2400,02 Pirnaische Vorstadt,01 StB Altstadt ohne Johannstadt,StB 0 Altstadt,Wahlbezirk_Urne,1458,209,505,0,496,210,55,107,36,30,8,0,0,50,9
463,2009,Europawahl,2500,02 Pirnaische Vorstadt,01 StB Altstadt ohne Johannstadt,StB 0 Altstadt,Wahlbezirk_Urne,742,118,260,0,257,101,27,63,10,19,8,0,0,29,3
464,2009,Europawahl,3000,03 Seevorstadt-Ost,01 StB Altstadt ohne Johannstadt,StB 0 Altstadt,Wahlbezirk_Brief,0,0,601,601,599,199,91,136,47,55,10,0,0,61,2
465,2009,Europawahl,3100,03 Seevorstadt-Ost,01 StB Altstadt ohne Johannstadt,StB 0 Altstadt,Wahlbezirk_Urne,1216,97,396,0,385,105,41,86,38,38,17,0,0,60,11
466,2009,Europawahl,3200,03 Seevorstadt-Ost,01 StB Altstadt ohne Johannstadt,StB 0 Altstadt,Wahlbezirk_Urne,1408,201,478,0,466,168,72,92,32,44,8,0,0,50,12
467,2009,Europawahl,3300,03 Seevorstadt-Ost,01 StB Altstadt ohne Johannstadt,StB 0 Altstadt,Wahlbezirk_Urne,1348,144,564,0,546,192,70,104,44,64,7,0,0,65,18
468,2009,Europawahl,3400,03 Seevorstadt-Ost,01 StB Altstadt ohne Johannstadt,StB 0 Altstadt,Wahlbezirk_Urne,1606,191,648,0,632,241,69,129,72,50,17,0,0,54,16
469,2009,Europawahl,4001,04 Wilsdruffer Vs./Seevs.-West,01 StB Altstadt ohne Johannstadt,StB 0 Altstadt,Wahlbezirk_Brief,0,0,484,484,477,159,47,143,47,30,7,0,0,44,7
470,2009,Europawahl,4002,04 Wilsdruffer Vs./Seevs.-West,01 StB Altstadt ohne Johannstadt,StB 0 Altstadt,Wahlbezirk_Brief,0,0,395,395,389,99,51,130,34,24,9,0,0,42,6
471,2009,Europawahl,4100,04 Wilsdruffer Vs./Seevs.-West,01 StB Altstadt ohne Johannstadt,StB 0 Altstadt,Wahlbezirk_Urne,774,142,282,0,280,83,41,33,42,40,7,0,0,34,2
472,2009,Europawahl,4200,04 Wilsdruffer Vs./Seevs.-West,01 StB Altstadt ohne Johannstadt,StB 0 Altstadt,Wahlbezirk_Urne,1091,205,340,0,329,90,57,91,28,19,8,0,0,36,11
473,2009,Europawahl,4300,04 Wilsdruffer Vs./Seevs.-West,01 StB Altstadt ohne Johannstadt,StB 0 Altstadt,Wahlbezirk_Urne,1363,157,495,0,480,158,47,141,35,29,20,0,0,50,15
474,2009,Europawahl,4400,04 Wilsdruffer Vs./Seevs.-West,01 StB Altstadt ohne Johannstadt,StB 0 Altstadt,Wahlbezirk_Urne,1154,149,367,1,353,107,50,87,34,23,13,0,0,39,14
475,2009,Europawahl,4500,04 Wilsdruffer Vs./Seevs.-West,01 StB Altstadt ohne Johannstadt,StB 0 Altstadt,Wahlbezirk_Urne,1111,109,465,0,445,120,64,134,25,38,9,0,0,55,20
476,2009,Europawahl,4600,04 Wilsdruffer Vs./Seevs.-West,01 StB Altstadt ohne Johannstadt,StB 0 Altstadt,Wahlbezirk_Urne,1026,160,436,0,426,138,42,114,23,32,9,0,0,68,10
477,2009,Europawahl,5000,05 Friedrichstadt,01 StB Altstadt ohne Johannstadt,StB 0 Altstadt,Wahlbezirk_Brief,0,0,332,332,331,86,50,70,51,28,6,0,0,40,1
478,2009,Europawahl,5100,05 Friedrichstadt,01 StB Altstadt ohne Johannstadt,StB 0 Altstadt,Wahlbezirk_Urne,1524,105,474,1,459,114,75,80,62,41,15,0,0,72,15
479,2009,Europawahl,5200,05 Friedrichstadt,01 StB Altstadt ohne Johannstadt,StB 0 Altstadt,Wahlbezirk_Urne,1810,116,525,0,517,86,84,86,109,47,23,0,0,82,8
480,2009,Europawahl,5300,05 Friedrichstadt,01 StB Altstadt ohne Johannstadt,StB 0 Altstadt,Wahlbezirk_Urne,1644,130,437,0,427,114,49,87,68,39,16,0,0,54,10
481,2009,Europawahl,6001,06 Johannstadt-Nord,02 Johannstadt,StB 0 Altstadt,Wahlbezirk_Brief,0,0,407,407,404,97,53,115,53,29,11,0,0,46,3
482,2009,Europawahl,6002,06 Johannstadt-Nord,02 Johannstadt,StB 0 Altstadt,Wahlbezirk_Brief,0,0,475,475,470,121,62,81,109,43,7,0,0,47,5
483,2009,Europawahl,6100,06 Johannstadt-Nord,02 Johannstadt,StB 0 Altstadt,Wahlbezirk_Urne,1293,125,578,0,560,200,70,154,25,37,18,0,0,56,18
484,2009,Europawahl,6200,06 Johannstadt-Nord,02 Johannstadt,StB 0 Altstadt,Wahlbezirk_Urne,1173,123,437,2,429,113,52,80,75,44,10,0,0,55,8
485,2009,Europawahl,6300,06 Johannstadt-Nord,02 Johannstadt,StB 0 Altstadt,Wahlbezirk_Urne,1013,80,363,1,354,101,47,117,13,22,13,0,0,41,9
486,2009,Europawahl,6400,06 Johannstadt-Nord,02 Johannstadt,StB 0 Altstadt,Wahlbezirk_Urne,1041,109,415,0,404,131,58,100,43,23,5,0,0,44,11
487,2009,Europawahl,6500,06 Johannstadt-Nord,02 Johannstadt,StB 0 Altstadt,Wahlbezirk_Urne,1603,199,704,0,689,144,105,109,188,57,13,0,0,73,15
488,2009,Europawahl,6600,06 Johannstadt-Nord,02 Johannstadt,StB 0 Altstadt,Wahlbezirk_Urne,1389,134,530,0,510,176,55,100,64,49,18,0,0,48,20
489,2009,Europawahl,6700,06 Johannstadt-Nord,02 Johannstadt,StB 0 Altstadt,Wahlbezirk_Urne,1460,178,460,0,456,116,66,65,94,55,7,0,0,53,4
490,2009,Europawahl,7001,07 Johannstadt-Sôd,02 Johannstadt,StB 0 Altstadt,Wahlbezirk_Brief,0,0,564,564,556,238,49,136,46,36,14,0,0,37,8
491,2009,Europawahl,7002,07 Johannstadt-Sôd,02 Johannstadt,StB 0 Altstadt,Wahlbezirk_Brief,0,0,640,640,628,182,56,225,44,52,17,0,0,52,12
492,2009,Europawahl,7100,07 Johannstadt-Sôd,02 Johannstadt,StB 0 Altstadt,Wahlbezirk_Urne,1241,125,531,0,518,181,65,113,38,41,15,0,0,65,13
493,2009,Europawahl,7200,07 Johannstadt-Sôd,02 Johannstadt,StB 0 Altstadt,Wahlbezirk_Urne,977,111,412,0,397,149,61,83,27,24,13,0,0,40,15
494,2009,Europawahl,7300,07 Johannstadt-Sôd,02 Johannstadt,StB 0 Altstadt,Wahlbezirk_Urne,1272,161,469,0,460,181,62,107,26,32,14,0,0,38,9
495,2009,Europawahl,7401,07 Johannstadt-Sôd,02 Johannstadt,StB 0 Altstadt,Wahlbezirk_Urne,946,124,348,0,332,143,36,81,15,21,11,0,0,25,16
496,2009,Europawahl,7402,07 Johannstadt-Sôd,02 Johannstadt,StB 0 Altstadt,Wahlbezirk_Urne,767,83,312,0,303,117,34,70,18,25,6,0,0,33,9
497,2009,Europawahl,7500,07 Johannstadt-Sôd,02 Johannstadt,StB 0 Altstadt,Wahlbezirk_Urne,1331,168,480,0,467,171,62,121,26,29,7,0,0,51,13
498,2009,Europawahl,7600,07 Johannstadt-Sôd,02 Johannstadt,StB 0 Altstadt,Wahlbezirk_Urne,1047,155,372,0,356,104,47,118,18,20,15,0,0,34,16
499,2009,Europawahl,7700,07 Johannstadt-Sôd,02 Johannstadt,StB 0 Altstadt,Wahlbezirk_Urne,990,126,382,0,368,91,56,122,30,25,9,0,0,35,14
500,2009,Europawahl,7800,07 Johannstadt-Sôd,02 Johannstadt,StB 0 Altstadt,Wahlbezirk_Urne,1066,97,423,0,410,145,36,120,29,23,8,0,0,49,13
501,2009,Europawahl,7900,07 Johannstadt-Sôd,02 Johannstadt,StB 0 Altstadt,Wahlbezirk_Urne,1039,135,398,1,383,134,41,107,25,18,9,0,0,49,15
502,2009,Europawahl,11001,11 óu_ere Neustadt (Antonstadt),03 StB Neustadt ohne Leipziger Vorstadt,StB 1 Neustadt,Wahlbezirk_Brief,0,0,637,637,630,96,91,87,246,42,5,0,0,63,7
503,2009,Europawahl,11002,11 óu_ere Neustadt (Antonstadt),03 StB Neustadt ohne Leipziger Vorstadt,StB 1 Neustadt,Wahlbezirk_Brief,0,0,612,612,607,72,87,55,297,39,7,0,0,50,5
504,2009,Europawahl,11100,11 óu_ere Neustadt (Antonstadt),03 StB Neustadt ohne Leipziger Vorstadt,StB 1 Neustadt,Wahlbezirk_Urne,1444,133,660,2,654,97,88,73,274,39,4,0,0,79,6
505,2009,Europawahl,11200,11 óu_ere Neustadt (Antonstadt),03 StB Neustadt ohne Leipziger Vorstadt,StB 1 Neustadt,Wahlbezirk_Urne,1320,149,590,0,582,75,95,72,233,38,2,0,0,67,8
506,2009,Europawahl,11300,11 óu_ere Neustadt (Antonstadt),03 StB Neustadt ohne Leipziger Vorstadt,StB 1 Neustadt,Wahlbezirk_Urne,1478,138,597,1,587,82,98,68,208,44,7,0,0,80,10
507,2009,Europawahl,11400,11 óu_ere Neustadt (Antonstadt),03 StB Neustadt ohne Leipziger Vorstadt,StB 1 Neustadt,Wahlbezirk_Urne,1422,135,605,3,592,81,76,59,222,42,7,0,0,105,13
508,2009,Europawahl,11500,11 óu_ere Neustadt (Antonstadt),03 StB Neustadt ohne Leipziger Vorstadt,StB 1 Neustadt,Wahlbezirk_Urne,1520,165,722,3,708,86,83,77,296,56,2,0,0,108,14
509,2009,Europawahl,11601,11 óu_ere Neustadt (Antonstadt),03 StB Neustadt ohne Leipziger Vorstadt,StB 1 Neustadt,Wahlbezirk_Urne,1152,145,560,1,557,67,79,47,268,26,9,0,0,61,3
510,2009,Europawahl,11602,11 óu_ere Neustadt (Antonstadt),03 StB Neustadt ohne Leipziger Vorstadt,StB 1 Neustadt,Wahlbezirk_Urne,1216,165,563,5,559,63,74,63,244,48,8,0,0,59,4
511,2009,Europawahl,11700,11 óu_ere Neustadt (Antonstadt),03 StB Neustadt ohne Leipziger Vorstadt,StB 1 Neustadt,Wahlbezirk_Urne,1488,178,723,0,709,60,86,101,327,43,4,0,0,88,14
512,2009,Europawahl,11800,11 óu_ere Neustadt (Antonstadt),03 StB Neustadt ohne Leipziger Vorstadt,StB 1 Neustadt,Wahlbezirk_Urne,1307,133,559,2,550,75,62,71,213,31,10,0,0,88,9
513,2009,Europawahl,12000,12 Radeberger Vorstadt,03 StB Neustadt ohne Leipziger Vorstadt,StB 1 Neustadt,Wahlbezirk_Brief,0,0,643,643,626,162,44,134,166,58,6,0,0,56,17
514,2009,Europawahl,12100,12 Radeberger Vorstadt,03 StB Neustadt ohne Leipziger Vorstadt,StB 1 Neustadt,Wahlbezirk_Urne,967,128,520,3,510,110,48,61,185,55,3,0,0,48,10
515,2009,Europawahl,12201,12 Radeberger Vorstadt,03 StB Neustadt ohne Leipziger Vorstadt,StB 1 Neustadt,Wahlbezirk_Urne,1324,189,660,0,648,202,69,78,181,56,8,0,0,54,12
516,2009,Europawahl,12202,12 Radeberger Vorstadt,03 StB Neustadt ohne Leipziger Vorstadt,StB 1 Neustadt,Wahlbezirk_Urne,1174,153,526,2,516,142,46,75,126,71,6,0,0,50,10
517,2009,Europawahl,12300,12 Radeberger Vorstadt,03 StB Neustadt ohne Leipziger Vorstadt,StB 1 Neustadt,Wahlbezirk_Urne,1177,139,524,4,513,143,43,126,91,58,6,0,0,46,11
518,2009,Europawahl,12400,12 Radeberger Vorstadt,03 StB Neustadt ohne Leipziger Vorstadt,StB 1 Neustadt,Wahlbezirk_Urne,1457,83,498,0,472,98,36,157,49,45,15,0,0,72,26
519,2009,Europawahl,13000,13 Innere Neustadt,03 StB Neustadt ohne Leipziger Vorstadt,StB 1 Neustadt,Wahlbezirk_Brief,0,0,621,621,616,202,58,131,119,54,4,0,0,48,5
520,2009,Europawahl,13100,13 Innere Neustadt,03 StB Neustadt ohne Leipziger Vorstadt,StB 1 Neustadt,Wahlbezirk_Urne,1089,166,413,0,406,94,51,80,86,41,5,0,0,49,7
521,2009,Europawahl,13200,13 Innere Neustadt,03 StB Neustadt ohne Leipziger Vorstadt,StB 1 Neustadt,Wahlbezirk_Urne,1267,183,455,0,447,144,43,130,44,37,6,0,0,43,8
522,2009,Europawahl,13300,13 Innere Neustadt,03 StB Neustadt ohne Leipziger Vorstadt,StB 1 Neustadt,Wahlbezirk_Urne,1183,111,541,1,536,102,82,63,178,51,8,0,0,52,5
523,2009,Europawahl,13400,13 Innere Neustadt,03 StB Neustadt ohne Leipziger Vorstadt,StB 1 Neustadt,Wahlbezirk_Urne,1338,200,626,3,613,147,81,119,157,39,7,0,0,63,13
524,2009,Europawahl,14000,14 Leipziger Vorstadt,"04 Leipziger Vorstadt, Pieschen",StB 1 Neustadt,Wahlbezirk_Brief,0,0,679,679,676,123,73,116,241,57,5,0,0,61,3
525,2009,Europawahl,14100,14 Leipziger Vorstadt,"04 Leipziger Vorstadt, Pieschen",StB 1 Neustadt,Wahlbezirk_Urne,695,62,229,0,217,57,23,43,42,21,8,0,0,23,12
526,2009,Europawahl,14200,14 Leipziger Vorstadt,"04 Leipziger Vorstadt, Pieschen",StB 1 Neustadt,Wahlbezirk_Urne,1517,128,610,0,603,78,93,86,201,38,10,0,0,97,7
527,2009,Europawahl,14300,14 Leipziger Vorstadt,"04 Leipziger Vorstadt, Pieschen",StB 1 Neustadt,Wahlbezirk_Urne,1562,140,662,3,646,69,97,120,210,34,10,0,0,106,16
528,2009,Europawahl,14401,14 Leipziger Vorstadt,"04 Leipziger Vorstadt, Pieschen",StB 1 Neustadt,Wahlbezirk_Urne,1088,85,498,0,490,44,62,71,178,31,8,0,0,96,8
529,2009,Europawahl,14402,14 Leipziger Vorstadt,"04 Leipziger Vorstadt, Pieschen",StB 1 Neustadt,Wahlbezirk_Urne,1076,93,524,0,510,66,79,64,193,24,6,0,0,78,14
530,2009,Europawahl,14500,14 Leipziger Vorstadt,"04 Leipziger Vorstadt, Pieschen",StB 1 Neustadt,Wahlbezirk_Urne,1313,119,533,1,521,75,67,112,125,47,7,0,0,88,12
531,2009,Europawahl,14600,14 Leipziger Vorstadt,"04 Leipziger Vorstadt, Pieschen",StB 1 Neustadt,Wahlbezirk_Urne,1339,117,510,0,499,159,42,119,58,41,16,0,0,64,11
532,2009,Europawahl,15000,15 Albertstadt,03 StB Neustadt ohne Leipziger Vorstadt,StB 1 Neustadt,Wahlbezirk_Brief,0,0,159,159,156,31,19,46,23,11,4,0,0,22,3
533,2009,Europawahl,15100,15 Albertstadt,03 StB Neustadt ohne Leipziger Vorstadt,StB 1 Neustadt,Wahlbezirk_Urne,828,77,234,0,225,57,17,33,62,16,3,0,0,37,9
534,2009,Europawahl,15300,15 Albertstadt,03 StB Neustadt ohne Leipziger Vorstadt,StB 1 Neustadt,Wahlbezirk_Urne,875,87,356,2,345,105,25,65,67,34,10,0,0,39,11
535,2009,Europawahl,21000,21 Pieschen-Sôd,"04 Leipziger Vorstadt, Pieschen",StB 2 Pieschen,Wahlbezirk_Brief,0,0,491,491,487,100,68,71,133,52,11,0,0,52,4
