,Jahr,Wahlart,Wahlbezirk,Stadtteil zus.,Stadtraum,Stadtbezirk mit zugeordneten Ortschaften,Wahl-Form,Wahlberechtigte,Wahlberechtigte mit WS,W_hler,W_hler mit WS,Stimmen gôltig,Stimmen CDU,Stimmen SPD,Stimmen Die Linke,Stimmen Grône,Stimmen FDP,Stimmen Rechte Parteien,Stimmen AfD,Stimmen Piraten,Stimmen sonstiger Parteien,Stimmen ungôltig
129,2013,Bundestagswahl,31400,31 Klotzsche,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Urne,1154,202,746,2,736,328,79,151,61,23,16,48,13,17,10
130,2013,Bundestagswahl,31500,31 Klotzsche,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Urne,1004,161,681,0,672,265,102,96,56,20,12,77,30,14,9
131,2013,Bundestagswahl,31601,31 Klotzsche,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Urne,1138,214,736,0,730,303,111,107,61,34,22,51,21,20,6
132,2013,Bundestagswahl,31602,31 Klotzsche,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Urne,1026,193,698,2,697,321,110,88,56,24,6,59,19,14,1
133,2013,Bundestagswahl,31701,31 Klotzsche,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Urne,909,115,527,0,522,202,63,127,22,11,17,38,23,19,5
134,2013,Bundestagswahl,31702,31 Klotzsche,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Urne,789,101,487,0,482,177,79,125,19,4,12,35,19,12,5
135,2013,Bundestagswahl,31800,31 Klotzsche,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Urne,911,100,523,1,516,177,73,129,28,13,33,35,13,15,7
136,2013,Bundestagswahl,32000,32 Hellerau/Wilschdorf,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Brief,0,0,891,891,881,368,106,156,66,50,22,62,31,20,10
137,2013,Bundestagswahl,32100,32 Hellerau/Wilschdorf,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Urne,1399,233,869,1,861,451,66,138,33,39,34,76,12,12,8
138,2013,Bundestagswahl,32201,32 Hellerau/Wilschdorf,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Urne,890,138,545,0,541,280,48,70,20,24,13,59,15,12,4
139,2013,Bundestagswahl,32202,32 Hellerau/Wilschdorf,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Urne,815,152,479,0,475,232,53,101,13,11,7,35,10,13,4
140,2013,Bundestagswahl,32300,32 Hellerau/Wilschdorf,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Urne,917,162,624,0,614,294,75,103,44,14,8,52,14,10,10
141,2013,Bundestagswahl,32400,32 Hellerau/Wilschdorf,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Urne,1162,232,771,1,760,305,119,122,94,23,14,50,20,13,11
142,2013,Bundestagswahl,35010,35 Weixdorf,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Brief,0,0,582,582,577,257,87,89,50,26,11,32,13,12,5
143,2013,Bundestagswahl,35110,35 Weixdorf,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Urne,1297,186,879,0,862,399,138,117,46,23,20,72,23,24,17
144,2013,Bundestagswahl,35310,35 Weixdorf,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Urne,1109,145,757,0,750,371,92,96,53,31,17,55,9,26,7
145,2013,Bundestagswahl,35410,35 Weixdorf,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Urne,1228,129,828,2,816,368,89,133,55,25,28,60,30,28,12
146,2013,Bundestagswahl,35510,35 Weixdorf,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Urne,1050,129,683,0,674,356,74,111,25,26,20,37,12,13,9
147,2013,Bundestagswahl,35610,35 Weixdorf,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Urne,233,12,133,0,131,65,18,18,9,6,6,4,1,4,2
148,2013,Bundestagswahl,36010,36 Langebrôck/Sch_nborn,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Brief,0,0,498,498,498,216,66,70,61,18,7,43,7,10,0
149,2013,Bundestagswahl,36110,36 Langebrôck/Sch_nborn,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Urne,945,102,651,1,645,316,66,86,54,17,27,39,16,24,6
150,2013,Bundestagswahl,36210,36 Langebrôck/Sch_nborn,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Urne,1182,197,751,0,740,331,96,99,60,31,29,48,22,24,11
151,2013,Bundestagswahl,36310,36 Langebrôck/Sch_nborn,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Urne,829,177,547,0,543,227,82,94,50,20,4,44,12,10,4
152,2013,Bundestagswahl,36410,36 Langebrôck/Sch_nborn,06 StB Klotzsche und n_rdliche OS,StB 3 Klotzsche/n_rdliche Ortschaften,Wahlbezirk_Urne,384,37,291,0,290,118,25,32,19,13,11,45,13,14,1
153,2013,Bundestagswahl,41001,41 Loschwitz/Wachwitz,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Brief,0,0,566,566,560,236,75,76,81,45,7,26,7,7,6
154,2013,Bundestagswahl,41002,41 Loschwitz/Wachwitz,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Brief,0,0,499,499,498,209,73,67,68,32,2,25,10,12,1
155,2013,Bundestagswahl,41100,41 Loschwitz/Wachwitz,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,1325,327,785,1,774,322,85,101,114,39,11,65,26,11,11
156,2013,Bundestagswahl,41200,41 Loschwitz/Wachwitz,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,1197,256,753,0,744,323,100,104,90,34,4,49,18,22,9
157,2013,Bundestagswahl,41300,41 Loschwitz/Wachwitz,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,845,229,478,1,477,229,59,60,62,30,4,22,7,4,1
158,2013,Bundestagswahl,41400,41 Loschwitz/Wachwitz,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,1024,292,577,3,569,230,94,68,83,28,6,39,8,13,8
159,2013,Bundestagswahl,42001,42 Bôhlau/Wei_er Hirsch,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Brief,0,0,966,966,960,392,151,119,151,51,8,57,21,10,6
160,2013,Bundestagswahl,42002,42 Bôhlau/Wei_er Hirsch,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Brief,0,0,881,881,869,361,142,136,99,34,13,44,25,15,12
161,2013,Bundestagswahl,42100,42 Bôhlau/Wei_er Hirsch,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,1332,356,769,3,761,288,118,108,124,33,3,51,24,12,8
162,2013,Bundestagswahl,42200,42 Bôhlau/Wei_er Hirsch,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,1415,365,872,3,863,390,129,98,104,48,7,63,15,9,9
163,2013,Bundestagswahl,42400,42 Bôhlau/Wei_er Hirsch,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,1227,272,729,0,724,305,95,117,90,15,8,50,24,20,5
164,2013,Bundestagswahl,42500,42 Bôhlau/Wei_er Hirsch,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,1189,235,751,0,732,341,84,123,50,24,9,63,25,13,19
165,2013,Bundestagswahl,42600,42 Bôhlau/Wei_er Hirsch,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,1017,207,658,3,654,307,73,70,76,22,2,74,14,16,4
166,2013,Bundestagswahl,42700,42 Bôhlau/Wei_er Hirsch,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,1143,217,724,2,714,335,101,100,56,20,13,48,20,21,10
167,2013,Bundestagswahl,42800,42 Bôhlau/Wei_er Hirsch,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,733,140,490,0,479,206,86,74,44,19,4,22,14,10,11
168,2013,Bundestagswahl,42900,42 Bôhlau/Wei_er Hirsch,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,683,111,432,0,432,198,55,72,37,12,4,28,8,18,0
169,2013,Bundestagswahl,43000,43 Hosterwitz/Pillnitz,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Brief,0,0,522,522,516,206,90,67,74,14,7,34,10,14,6
170,2013,Bundestagswahl,43100,43 Hosterwitz/Pillnitz,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,536,77,357,1,355,151,46,47,49,10,7,23,6,16,2
171,2013,Bundestagswahl,43200,43 Hosterwitz/Pillnitz,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,1486,317,867,1,858,331,122,134,93,31,17,96,15,19,9
172,2013,Bundestagswahl,43400,43 Hosterwitz/Pillnitz,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,769,147,452,1,449,203,57,82,33,8,10,38,7,11,3
173,2013,Bundestagswahl,45010,45 Wei_ig,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Brief,0,0,714,714,709,327,121,97,48,30,9,33,20,24,5
174,2013,Bundestagswahl,45110,45 Wei_ig,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,1053,177,719,0,714,359,110,109,33,43,5,37,10,8,5
175,2013,Bundestagswahl,45210,45 Wei_ig,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,1091,156,647,2,637,294,97,111,9,17,19,65,13,12,10
176,2013,Bundestagswahl,45310,45 Wei_ig,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,1175,159,613,0,604,282,88,108,24,17,15,51,14,5,9
177,2013,Bundestagswahl,45410,45 Wei_ig,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,791,109,502,0,495,250,48,68,26,21,16,47,8,11,7
178,2013,Bundestagswahl,45510,45 Wei_ig,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,594,139,335,2,332,167,38,38,23,7,7,36,6,10,3
179,2013,Bundestagswahl,46010,46 G_nnsdorf/Pappritz,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Brief,0,0,546,546,543,249,79,58,51,33,6,38,12,17,3
180,2013,Bundestagswahl,46110,46 G_nnsdorf/Pappritz,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,846,150,568,1,565,310,59,64,32,18,3,56,10,13,3
181,2013,Bundestagswahl,46210,46 G_nnsdorf/Pappritz,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,835,169,540,1,531,268,58,84,22,19,19,37,12,12,9
182,2013,Bundestagswahl,46310,46 G_nnsdorf/Pappritz,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,715,150,456,0,451,211,81,51,33,18,3,34,7,13,5
183,2013,Bundestagswahl,46410,46 G_nnsdorf/Pappritz,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,759,97,483,0,481,247,46,60,26,16,11,48,13,14,2
184,2013,Bundestagswahl,47010,47 Sch_nfeld/Schullwitz,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Brief,0,0,340,340,340,170,40,49,29,13,11,19,1,8,0
185,2013,Bundestagswahl,47110,47 Sch_nfeld/Schullwitz,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,1001,126,667,2,663,333,52,102,46,31,25,43,14,17,4
186,2013,Bundestagswahl,47210,47 Sch_nfeld/Schullwitz,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,1070,153,649,0,638,359,65,65,23,21,28,41,14,22,11
187,2013,Bundestagswahl,47310,47 Sch_nfeld/Schullwitz,07 StB Loschwitz und OS Sch_nfeld-Wei_ig,StB 4 Loschwitz/OS Sch_nfeld-Wei_ig,Wahlbezirk_Urne,562,77,364,0,360,179,43,45,19,14,11,26,9,14,4
188,2013,Bundestagswahl,51001,51 Blasewitz,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Brief,0,0,838,838,834,410,104,102,94,40,6,53,15,10,4
189,2013,Bundestagswahl,51002,51 Blasewitz,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Brief,0,0,739,739,732,305,105,97,105,26,10,34,37,13,7
190,2013,Bundestagswahl,51100,51 Blasewitz,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1330,312,841,2,838,390,122,110,69,47,9,53,25,13,3
191,2013,Bundestagswahl,51200,51 Blasewitz,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1538,340,906,0,898,433,167,111,61,51,10,34,14,17,8
192,2013,Bundestagswahl,51400,51 Blasewitz,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1128,214,723,2,716,318,119,104,75,27,10,35,18,10,7
193,2013,Bundestagswahl,51500,51 Blasewitz,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1152,255,682,3,674,261,95,109,86,23,7,50,34,9,8
194,2013,Bundestagswahl,51600,51 Blasewitz,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1177,237,792,0,783,336,119,84,117,37,7,60,19,4,9
195,2013,Bundestagswahl,51700,51 Blasewitz,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1455,290,846,0,840,308,140,128,112,27,14,64,33,14,6
196,2013,Bundestagswahl,52001,52 Striesen-Ost,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Brief,0,0,824,824,811,333,131,109,111,31,10,43,30,13,13
197,2013,Bundestagswahl,52002,52 Striesen-Ost,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Brief,0,0,661,661,659,245,114,70,145,26,4,23,21,11,2
198,2013,Bundestagswahl,52003,52 Striesen-Ost,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Brief,0,0,681,681,678,254,112,88,127,30,2,28,24,13,3
199,2013,Bundestagswahl,52100,52 Striesen-Ost,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1098,248,707,2,702,255,97,90,142,26,7,45,31,9,5
200,2013,Bundestagswahl,52200,52 Striesen-Ost,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1317,322,829,0,814,300,130,115,134,29,6,56,31,13,15
201,2013,Bundestagswahl,52300,52 Striesen-Ost,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1483,358,926,2,923,342,168,120,183,18,2,60,18,12,3
202,2013,Bundestagswahl,52400,52 Striesen-Ost,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1402,282,949,0,943,381,143,127,130,29,14,73,33,13,6
203,2013,Bundestagswahl,52501,52 Striesen-Ost,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1460,311,868,1,861,373,124,110,111,38,10,48,29,18,7
204,2013,Bundestagswahl,52502,52 Striesen-Ost,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,851,180,550,2,543,192,72,88,90,32,4,31,21,13,7
205,2013,Bundestagswahl,52600,52 Striesen-Ost,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1213,234,729,1,727,270,110,121,90,30,5,60,27,14,2
206,2013,Bundestagswahl,52700,52 Striesen-Ost,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1968,326,1089,1,1067,419,139,211,79,31,30,89,42,27,22
207,2013,Bundestagswahl,53001,53 Striesen-Sôd,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Brief,0,0,806,806,797,295,123,156,103,29,4,44,24,19,9
208,2013,Bundestagswahl,53002,53 Striesen-Sôd,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Brief,0,0,933,933,925,356,161,193,70,23,14,59,29,20,8
209,2013,Bundestagswahl,53100,53 Striesen-Sôd,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1080,269,689,1,687,277,130,88,82,23,8,49,22,8,2
210,2013,Bundestagswahl,53200,53 Striesen-Sôd,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1022,192,594,0,587,187,93,111,69,20,10,42,41,14,7
211,2013,Bundestagswahl,53300,53 Striesen-Sôd,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1742,372,838,0,827,324,134,178,58,17,13,54,25,24,11
212,2013,Bundestagswahl,53400,53 Striesen-Sôd,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1468,246,920,0,902,389,149,197,29,20,18,66,13,21,18
213,2013,Bundestagswahl,53600,53 Striesen-Sôd,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,979,175,552,0,545,231,84,114,35,14,7,38,11,11,7
214,2013,Bundestagswahl,53700,53 Striesen-Sôd,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1239,272,596,0,588,213,89,93,46,18,28,53,33,15,8
215,2013,Bundestagswahl,53800,53 Striesen-Sôd,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1086,260,539,1,531,205,88,89,55,12,12,33,26,11,8
216,2013,Bundestagswahl,54001,54 Striesen-West,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Brief,0,0,612,612,609,259,106,93,87,8,3,27,19,7,3
217,2013,Bundestagswahl,54002,54 Striesen-West,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Brief,0,0,755,755,745,317,138,96,82,31,13,28,22,18,10
218,2013,Bundestagswahl,54003,54 Striesen-West,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Brief,0,0,562,562,558,243,89,76,53,22,8,34,24,9,4
219,2013,Bundestagswahl,54100,54 Striesen-West,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1660,328,1014,0,1005,388,189,192,98,26,11,67,24,10,9
220,2013,Bundestagswahl,54200,54 Striesen-West,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1237,231,734,0,725,238,110,128,98,25,18,48,46,14,9
221,2013,Bundestagswahl,54300,54 Striesen-West,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1369,264,778,1,762,338,102,165,28,21,12,47,24,25,16
222,2013,Bundestagswahl,54400,54 Striesen-West,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1404,305,817,1,810,376,106,151,47,23,8,56,30,13,7
223,2013,Bundestagswahl,54501,54 Striesen-West,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1498,283,957,0,949,393,139,182,69,35,17,69,29,16,8
224,2013,Bundestagswahl,54502,54 Striesen-West,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1468,296,883,0,875,375,127,138,91,41,12,48,26,17,8
225,2013,Bundestagswahl,54600,54 Striesen-West,"08 Blasewitz, Striesen",StB 5 Blasewitz,Wahlbezirk_Urne,1697,290,977,2,959,391,177,164,77,13,16,66,38,17,18
226,2013,Bundestagswahl,55001,55 Tolkewitz/Seidnitz-Nord,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Brief,0,0,694,694,686,301,110,118,50,17,8,46,19,17,8
227,2013,Bundestagswahl,55002,55 Tolkewitz/Seidnitz-Nord,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Brief,0,0,722,722,712,285,125,153,43,13,14,46,16,17,10
228,2013,Bundestagswahl,55101,55 Tolkewitz/Seidnitz-Nord,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Urne,1150,213,664,1,654,266,79,106,62,21,22,64,16,18,10
229,2013,Bundestagswahl,55102,55 Tolkewitz/Seidnitz-Nord,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Urne,1118,170,720,2,710,277,109,134,71,17,13,61,20,8,10
230,2013,Bundestagswahl,55200,55 Tolkewitz/Seidnitz-Nord,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Urne,1107,190,675,1,669,247,103,134,33,17,25,56,32,22,6
231,2013,Bundestagswahl,55300,55 Tolkewitz/Seidnitz-Nord,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Urne,1609,253,931,0,917,404,126,199,37,16,28,74,17,16,14
232,2013,Bundestagswahl,55400,55 Tolkewitz/Seidnitz-Nord,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Urne,1154,145,626,0,612,226,86,165,21,14,30,49,13,8,14
233,2013,Bundestagswahl,55600,55 Tolkewitz/Seidnitz-Nord,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Urne,1563,257,758,1,749,279,119,168,22,28,30,55,28,20,9
234,2013,Bundestagswahl,55800,55 Tolkewitz/Seidnitz-Nord,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Urne,1405,223,773,0,763,301,115,168,46,18,28,51,19,17,10
235,2013,Bundestagswahl,56001,56 Seidnitz/Dobritz,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Brief,0,0,801,801,792,306,131,160,53,20,20,53,27,22,9
236,2013,Bundestagswahl,56002,56 Seidnitz/Dobritz,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Brief,0,0,764,764,761,329,110,132,43,30,21,52,26,18,3
237,2013,Bundestagswahl,56100,56 Seidnitz/Dobritz,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Urne,1371,224,723,0,712,272,108,133,34,21,33,58,30,23,11
238,2013,Bundestagswahl,56200,56 Seidnitz/Dobritz,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Urne,887,99,499,0,489,178,79,108,12,6,27,41,25,13,10
239,2013,Bundestagswahl,56300,56 Seidnitz/Dobritz,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Urne,1402,189,821,0,815,344,120,156,29,22,26,68,25,25,6
240,2013,Bundestagswahl,56401,56 Seidnitz/Dobritz,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Urne,745,127,424,0,420,206,52,69,29,11,7,27,11,8,4
241,2013,Bundestagswahl,56402,56 Seidnitz/Dobritz,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Urne,1533,195,891,1,879,417,112,169,37,18,20,60,25,21,12
242,2013,Bundestagswahl,56501,56 Seidnitz/Dobritz,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Urne,910,113,532,0,527,216,68,116,27,14,17,43,12,14,5
243,2013,Bundestagswahl,56502,56 Seidnitz/Dobritz,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Urne,1435,219,856,1,840,351,132,177,29,19,22,67,28,15,16
244,2013,Bundestagswahl,56600,56 Seidnitz/Dobritz,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Urne,980,141,510,1,504,220,73,73,16,19,22,57,12,12,6
245,2013,Bundestagswahl,56800,56 Seidnitz/Dobritz,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Urne,892,153,519,1,511,198,74,110,21,12,13,49,19,15,8
246,2013,Bundestagswahl,56900,56 Seidnitz/Dobritz,"09 Tolkewitz, Seidnitz, Gruna",StB 5 Blasewitz,Wahlbezirk_Urne,1014,158,580,0,579,223,74,150,19,17,16,46,14,20,1
